Time(UTC),Symbol,Funding Rate
2021-01-13 16:00:00+00:00,BTCUSD,0.0001
2021-01-13 08:00:00+00:00,BTCUSD,0.00073622
2021-01-13 00:00:00+00:00,BTCUSD,0.00087078
2021-01-12 16:00:00+00:00,BTCUSD,0.0001
2021-01-12 08:00:00+00:00,BTCUSD,0.0001
2021-01-12 00:00:00+00:00,BTCUSD,0.00173782
2021-01-11 16:00:00+00:00,BTCUSD,0.00181402
2021-01-11 08:00:00+00:00,BTCUSD,0.00078659
2021-01-11 00:00:00+00:00,BTCUSD,0.0001
2021-01-10 16:00:00+00:00,BTCUSD,0.00145176
2021-01-10 08:00:00+00:00,BTCUSD,0.00064816
2021-01-10 00:00:00+00:00,BTCUSD,0.00013284
2021-01-09 16:00:00+00:00,BTCUSD,-1.58e-05
2021-01-09 08:00:00+00:00,BTCUSD,0.00070537
2021-01-09 00:00:00+00:00,BTCUSD,0.00137581
2021-01-08 16:00:00+00:00,BTCUSD,0.00049866
2021-01-08 08:00:00+00:00,BTCUSD,0.00125302
2021-01-08 00:00:00+00:00,BTCUSD,0.00090854
2021-01-07 16:00:00+00:00,BTCUSD,0.00069495
2021-01-07 08:00:00+00:00,BTCUSD,0.00074422
2021-01-07 00:00:00+00:00,BTCUSD,0.00110122
2021-01-06 16:00:00+00:00,BTCUSD,0.00106926
2021-01-06 08:00:00+00:00,BTCUSD,0.00036555
2021-01-06 00:00:00+00:00,BTCUSD,0.0001
2021-01-05 16:00:00+00:00,BTCUSD,0.0001
2021-01-05 08:00:00+00:00,BTCUSD,0.00022377
2021-01-05 00:00:00+00:00,BTCUSD,0.00022868
2021-01-04 16:00:00+00:00,BTCUSD,0.00119006
2021-01-04 08:00:00+00:00,BTCUSD,0.00083981
2021-01-04 00:00:00+00:00,BTCUSD,0.00047383
2021-01-03 16:00:00+00:00,BTCUSD,0.00159785
2021-01-03 08:00:00+00:00,BTCUSD,0.00135379
2021-01-03 00:00:00+00:00,BTCUSD,0.00080457
2021-01-02 16:00:00+00:00,BTCUSD,0.0001
2021-01-02 08:00:00+00:00,BTCUSD,0.0001
2021-01-02 00:00:00+00:00,BTCUSD,0.0001
2021-01-01 16:00:00+00:00,BTCUSD,0.0001
2021-01-01 08:00:00+00:00,BTCUSD,-6.214e-05
2021-01-01 00:00:00+00:00,BTCUSD,0.0001
2020-12-31 16:00:00+00:00,BTCUSD,0.00030837
2020-12-31 08:00:00+00:00,BTCUSD,0.00015372
2020-12-31 00:00:00+00:00,BTCUSD,0.00078875
2020-12-30 16:00:00+00:00,BTCUSD,0.00134055
2020-12-30 08:00:00+00:00,BTCUSD,0.0002205
2020-12-30 00:00:00+00:00,BTCUSD,0.00042329
2020-12-29 16:00:00+00:00,BTCUSD,0.00047178
2020-12-29 08:00:00+00:00,BTCUSD,0.00011515
2020-12-29 00:00:00+00:00,BTCUSD,0.00111761
2020-12-28 16:00:00+00:00,BTCUSD,0.0001
2020-12-28 08:00:00+00:00,BTCUSD,0.00094607
2020-12-28 00:00:00+00:00,BTCUSD,0.00088364
2020-12-27 16:00:00+00:00,BTCUSD,0.00156061
2020-12-27 08:00:00+00:00,BTCUSD,0.00169026
2020-12-27 00:00:00+00:00,BTCUSD,0.00072642
2020-12-26 16:00:00+00:00,BTCUSD,0.00087508
2020-12-26 08:00:00+00:00,BTCUSD,0.00075209
2020-12-26 00:00:00+00:00,BTCUSD,0.00122134
2020-12-25 16:00:00+00:00,BTCUSD,0.00060663
2020-12-25 08:00:00+00:00,BTCUSD,0.00039225
2020-12-25 00:00:00+00:00,BTCUSD,0.00020617
2020-12-24 16:00:00+00:00,BTCUSD,0.0001
2020-12-24 08:00:00+00:00,BTCUSD,0.00050403
2020-12-24 00:00:00+00:00,BTCUSD,0.00043373
2020-12-23 16:00:00+00:00,BTCUSD,0.00036698
2020-12-23 08:00:00+00:00,BTCUSD,0.0001
2020-12-23 00:00:00+00:00,BTCUSD,0.00028586
2020-12-22 16:00:00+00:00,BTCUSD,0.0001
2020-12-22 08:00:00+00:00,BTCUSD,0.0001
2020-12-22 00:00:00+00:00,BTCUSD,0.0001
2020-12-21 16:00:00+00:00,BTCUSD,0.0003242
2020-12-21 08:00:00+00:00,BTCUSD,0.00085094
2020-12-21 00:00:00+00:00,BTCUSD,0.00085119
2020-12-20 16:00:00+00:00,BTCUSD,0.00058697
2020-12-20 08:00:00+00:00,BTCUSD,0.00081018
2020-12-20 00:00:00+00:00,BTCUSD,0.00040316
2020-12-19 16:00:00+00:00,BTCUSD,0.0001
2020-12-19 08:00:00+00:00,BTCUSD,0.00011934
2020-12-19 00:00:00+00:00,BTCUSD,0.00091292
2020-12-18 16:00:00+00:00,BTCUSD,0.00045136
2020-12-18 08:00:00+00:00,BTCUSD,0.0001
2020-12-18 00:00:00+00:00,BTCUSD,0.00059907
2020-12-17 16:00:00+00:00,BTCUSD,0.00075233
2020-12-17 08:00:00+00:00,BTCUSD,0.00049089
2020-12-17 00:00:00+00:00,BTCUSD,0.00040483
2020-12-16 16:00:00+00:00,BTCUSD,0.0001
2020-12-16 08:00:00+00:00,BTCUSD,0.0001
2020-12-16 00:00:00+00:00,BTCUSD,0.0001
2020-12-15 16:00:00+00:00,BTCUSD,0.0001
2020-12-15 08:00:00+00:00,BTCUSD,0.0001
2020-12-15 00:00:00+00:00,BTCUSD,0.0001
2020-12-14 16:00:00+00:00,BTCUSD,0.0001
2020-12-14 08:00:00+00:00,BTCUSD,0.00020576
2020-12-14 00:00:00+00:00,BTCUSD,0.0001
2020-12-13 16:00:00+00:00,BTCUSD,-0.0001108
2020-12-13 08:00:00+00:00,BTCUSD,-0.00012097
2020-12-13 00:00:00+00:00,BTCUSD,0.0001
2020-12-12 16:00:00+00:00,BTCUSD,0.0001
2020-12-12 08:00:00+00:00,BTCUSD,0.0001
2020-12-12 00:00:00+00:00,BTCUSD,5.607e-05
2020-12-11 16:00:00+00:00,BTCUSD,2.88e-05
2020-12-11 08:00:00+00:00,BTCUSD,0.0001
2020-12-11 00:00:00+00:00,BTCUSD,0.0001
2020-12-10 16:00:00+00:00,BTCUSD,0.0001
2020-12-10 08:00:00+00:00,BTCUSD,0.0001
2020-12-10 00:00:00+00:00,BTCUSD,3.451e-05
2020-12-09 16:00:00+00:00,BTCUSD,1.003e-05
2020-12-09 08:00:00+00:00,BTCUSD,0.0001
2020-12-09 00:00:00+00:00,BTCUSD,0.0001
2020-12-08 16:00:00+00:00,BTCUSD,0.0001308
2020-12-08 08:00:00+00:00,BTCUSD,0.0001
2020-12-08 00:00:00+00:00,BTCUSD,0.0001
2020-12-07 16:00:00+00:00,BTCUSD,0.00020436
2020-12-07 08:00:00+00:00,BTCUSD,0.0001
2020-12-07 00:00:00+00:00,BTCUSD,0.0001
2020-12-06 16:00:00+00:00,BTCUSD,0.0001
2020-12-06 08:00:00+00:00,BTCUSD,0.0001
2020-12-06 00:00:00+00:00,BTCUSD,0.0001
2020-12-05 16:00:00+00:00,BTCUSD,0.0001
2020-12-05 08:00:00+00:00,BTCUSD,0.0001
2020-12-05 00:00:00+00:00,BTCUSD,0.0001
2020-12-04 16:00:00+00:00,BTCUSD,0.0001
2020-12-04 08:00:00+00:00,BTCUSD,0.00011647
2020-12-04 00:00:00+00:00,BTCUSD,0.00039191
2020-12-03 16:00:00+00:00,BTCUSD,0.0001
2020-12-03 08:00:00+00:00,BTCUSD,0.0001
2020-12-03 00:00:00+00:00,BTCUSD,0.0001
2020-12-02 16:00:00+00:00,BTCUSD,0.0001
2020-12-02 08:00:00+00:00,BTCUSD,0.0001
2020-12-02 00:00:00+00:00,BTCUSD,0.00058768
2020-12-01 16:00:00+00:00,BTCUSD,0.00102516
2020-12-01 08:00:00+00:00,BTCUSD,0.00117905
2020-12-01 00:00:00+00:00,BTCUSD,0.00031108
2020-11-30 16:00:00+00:00,BTCUSD,0.0001
2020-11-30 08:00:00+00:00,BTCUSD,0.0001
2020-11-30 00:00:00+00:00,BTCUSD,0.0001
2020-11-29 16:00:00+00:00,BTCUSD,0.0001
2020-11-29 08:00:00+00:00,BTCUSD,0.0001
2020-11-29 00:00:00+00:00,BTCUSD,0.0001
2020-11-28 16:00:00+00:00,BTCUSD,0.0001
2020-11-28 08:00:00+00:00,BTCUSD,0.0001
2020-11-28 00:00:00+00:00,BTCUSD,0.0001
2020-11-27 16:00:00+00:00,BTCUSD,0.0001
2020-11-27 08:00:00+00:00,BTCUSD,0.0001
2020-11-27 00:00:00+00:00,BTCUSD,0.0001
2020-11-26 16:00:00+00:00,BTCUSD,0.0001
2020-11-26 08:00:00+00:00,BTCUSD,0.0002732
2020-11-26 00:00:00+00:00,BTCUSD,0.00048967
2020-11-25 16:00:00+00:00,BTCUSD,0.00039539
2020-11-25 08:00:00+00:00,BTCUSD,0.00043436
2020-11-25 00:00:00+00:00,BTCUSD,0.00087735
2020-11-24 16:00:00+00:00,BTCUSD,0.00100785
2020-11-24 08:00:00+00:00,BTCUSD,0.00121823
2020-11-24 00:00:00+00:00,BTCUSD,0.00188166
2020-11-23 16:00:00+00:00,BTCUSD,0.00145859
2020-11-23 08:00:00+00:00,BTCUSD,0.00157642
2020-11-23 00:00:00+00:00,BTCUSD,0.00116975
2020-11-22 16:00:00+00:00,BTCUSD,0.00068258
2020-11-22 08:00:00+00:00,BTCUSD,0.00061926
2020-11-22 00:00:00+00:00,BTCUSD,0.00046451
2020-11-21 16:00:00+00:00,BTCUSD,0.00038575
2020-11-21 08:00:00+00:00,BTCUSD,0.00034898
2020-11-21 00:00:00+00:00,BTCUSD,0.00072862
2020-11-20 16:00:00+00:00,BTCUSD,0.00079298
2020-11-20 08:00:00+00:00,BTCUSD,0.00018134
2020-11-20 00:00:00+00:00,BTCUSD,0.00019087
2020-11-19 16:00:00+00:00,BTCUSD,0.0001
2020-11-19 08:00:00+00:00,BTCUSD,0.0001
2020-11-19 00:00:00+00:00,BTCUSD,0.00018101
2020-11-18 16:00:00+00:00,BTCUSD,0.0001
2020-11-18 08:00:00+00:00,BTCUSD,0.0001
2020-11-18 00:00:00+00:00,BTCUSD,0.0001
2020-11-17 16:00:00+00:00,BTCUSD,0.0001
2020-11-17 08:00:00+00:00,BTCUSD,0.0001
2020-11-17 00:00:00+00:00,BTCUSD,0.00060265
2020-11-16 16:00:00+00:00,BTCUSD,0.00030756
2020-11-16 08:00:00+00:00,BTCUSD,0.0001
2020-11-16 00:00:00+00:00,BTCUSD,0.0001
2020-11-15 16:00:00+00:00,BTCUSD,-6.355e-05
2020-11-15 08:00:00+00:00,BTCUSD,0.0001
2020-11-15 00:00:00+00:00,BTCUSD,2.364e-05
2020-11-14 16:00:00+00:00,BTCUSD,0.0001
2020-11-14 08:00:00+00:00,BTCUSD,0.0001
2020-11-14 00:00:00+00:00,BTCUSD,0.0001
2020-11-13 16:00:00+00:00,BTCUSD,0.0001
2020-11-13 08:00:00+00:00,BTCUSD,0.0001
2020-11-13 00:00:00+00:00,BTCUSD,0.0001
2020-11-12 16:00:00+00:00,BTCUSD,0.0001
2020-11-12 08:00:00+00:00,BTCUSD,0.00020979
2020-11-12 00:00:00+00:00,BTCUSD,0.0001
2020-11-11 16:00:00+00:00,BTCUSD,0.0001
2020-11-11 08:00:00+00:00,BTCUSD,0.0001
2020-11-11 00:00:00+00:00,BTCUSD,0.0001
2020-11-10 16:00:00+00:00,BTCUSD,0.0001
2020-11-10 08:00:00+00:00,BTCUSD,0.0001
2020-11-10 00:00:00+00:00,BTCUSD,0.00049861
2020-11-09 16:00:00+00:00,BTCUSD,0.00061572
2020-11-09 08:00:00+00:00,BTCUSD,0.00049327
2020-11-09 00:00:00+00:00,BTCUSD,0.00033472
2020-11-08 16:00:00+00:00,BTCUSD,0.00018531
2020-11-08 08:00:00+00:00,BTCUSD,0.00056829
2020-11-08 00:00:00+00:00,BTCUSD,0.00050634
2020-11-07 16:00:00+00:00,BTCUSD,0.0007144
2020-11-07 08:00:00+00:00,BTCUSD,0.0005968
2020-11-07 00:00:00+00:00,BTCUSD,0.00057828
2020-11-06 16:00:00+00:00,BTCUSD,0.00044295
2020-11-06 08:00:00+00:00,BTCUSD,0.0001
2020-11-06 00:00:00+00:00,BTCUSD,0.0001
2020-11-05 16:00:00+00:00,BTCUSD,0.0001
2020-11-05 08:00:00+00:00,BTCUSD,0.0001
2020-11-05 00:00:00+00:00,BTCUSD,0.0001
2020-11-04 16:00:00+00:00,BTCUSD,0.0001
2020-11-04 08:00:00+00:00,BTCUSD,0.0001
2020-11-04 00:00:00+00:00,BTCUSD,0.0001
2020-11-03 16:00:00+00:00,BTCUSD,0.0001
2020-11-03 08:00:00+00:00,BTCUSD,0.0001
2020-11-03 00:00:00+00:00,BTCUSD,3.295e-05
2020-11-02 16:00:00+00:00,BTCUSD,0.0001
2020-11-02 08:00:00+00:00,BTCUSD,0.0001
2020-11-02 00:00:00+00:00,BTCUSD,0.0001
2020-11-01 16:00:00+00:00,BTCUSD,0.0001
2020-11-01 08:00:00+00:00,BTCUSD,0.0001
2020-11-01 00:00:00+00:00,BTCUSD,0.0001
2020-10-31 16:00:00+00:00,BTCUSD,0.0001
2020-10-31 08:00:00+00:00,BTCUSD,0.0001
2020-10-31 00:00:00+00:00,BTCUSD,0.0001
2020-10-30 16:00:00+00:00,BTCUSD,0.0001
2020-10-30 08:00:00+00:00,BTCUSD,0.0001
2020-10-30 00:00:00+00:00,BTCUSD,0.0001
2020-10-29 16:00:00+00:00,BTCUSD,0.0001
2020-10-29 08:00:00+00:00,BTCUSD,0.0001
2020-10-29 00:00:00+00:00,BTCUSD,0.0001
2020-10-28 16:00:00+00:00,BTCUSD,0.0001
2020-10-28 08:00:00+00:00,BTCUSD,0.0001
2020-10-28 00:00:00+00:00,BTCUSD,0.0001
2020-10-27 16:00:00+00:00,BTCUSD,0.0001
2020-10-27 08:00:00+00:00,BTCUSD,0.0001
2020-10-27 00:00:00+00:00,BTCUSD,0.0001
2020-10-26 16:00:00+00:00,BTCUSD,0.0001
2020-10-26 08:00:00+00:00,BTCUSD,0.0001
2020-10-26 00:00:00+00:00,BTCUSD,0.0001
2020-10-25 16:00:00+00:00,BTCUSD,0.0001
2020-10-25 08:00:00+00:00,BTCUSD,0.0001
2020-10-25 00:00:00+00:00,BTCUSD,0.0001
2020-10-24 16:00:00+00:00,BTCUSD,0.0001
2020-10-24 08:00:00+00:00,BTCUSD,0.0001
2020-10-24 00:00:00+00:00,BTCUSD,0.0001
2020-10-23 16:00:00+00:00,BTCUSD,0.0001161
2020-10-23 08:00:00+00:00,BTCUSD,0.00017915
2020-10-23 00:00:00+00:00,BTCUSD,0.0001
2020-10-22 16:00:00+00:00,BTCUSD,0.0001
2020-10-22 08:00:00+00:00,BTCUSD,0.0001
2020-10-22 00:00:00+00:00,BTCUSD,0.0001
2020-10-21 16:00:00+00:00,BTCUSD,0.0001
2020-10-21 08:00:00+00:00,BTCUSD,0.0001
2020-10-21 00:00:00+00:00,BTCUSD,5.48e-05
2020-10-20 16:00:00+00:00,BTCUSD,0.0001
2020-10-20 08:00:00+00:00,BTCUSD,0.0001
2020-10-20 00:00:00+00:00,BTCUSD,0.0001
2020-10-19 16:00:00+00:00,BTCUSD,0.0001
2020-10-19 08:00:00+00:00,BTCUSD,0.0001
2020-10-19 00:00:00+00:00,BTCUSD,0.0001
2020-10-18 16:00:00+00:00,BTCUSD,-0.00018424
2020-10-18 08:00:00+00:00,BTCUSD,-0.00025623
2020-10-18 00:00:00+00:00,BTCUSD,0.0001
2020-10-17 16:00:00+00:00,BTCUSD,3.219e-05
2020-10-17 08:00:00+00:00,BTCUSD,-0.00013768
2020-10-17 00:00:00+00:00,BTCUSD,0.0001
2020-10-16 16:00:00+00:00,BTCUSD,8.216e-05
2020-10-16 08:00:00+00:00,BTCUSD,0.0001
2020-10-16 00:00:00+00:00,BTCUSD,0.0001
2020-10-15 16:00:00+00:00,BTCUSD,0.0001
2020-10-15 08:00:00+00:00,BTCUSD,0.0001
2020-10-15 00:00:00+00:00,BTCUSD,0.0001
2020-10-14 16:00:00+00:00,BTCUSD,0.0001
2020-10-14 08:00:00+00:00,BTCUSD,0.0001
2020-10-14 00:00:00+00:00,BTCUSD,0.0001
2020-10-13 16:00:00+00:00,BTCUSD,0.0001
2020-10-13 08:00:00+00:00,BTCUSD,0.0001
2020-10-13 00:00:00+00:00,BTCUSD,0.0001
2020-10-12 16:00:00+00:00,BTCUSD,0.0001
2020-10-12 08:00:00+00:00,BTCUSD,0.0001
2020-10-12 00:00:00+00:00,BTCUSD,0.0001
2020-10-11 16:00:00+00:00,BTCUSD,0.0001
2020-10-11 08:00:00+00:00,BTCUSD,0.0001
2020-10-11 00:00:00+00:00,BTCUSD,0.0001
2020-10-10 16:00:00+00:00,BTCUSD,0.0001
2020-10-10 08:00:00+00:00,BTCUSD,0.0001
2020-10-10 00:00:00+00:00,BTCUSD,0.0001
2020-10-09 16:00:00+00:00,BTCUSD,0.0001
2020-10-09 08:00:00+00:00,BTCUSD,0.0001
2020-10-09 00:00:00+00:00,BTCUSD,0.0001
2020-10-08 16:00:00+00:00,BTCUSD,0.0001
2020-10-08 08:00:00+00:00,BTCUSD,0.0001
2020-10-08 00:00:00+00:00,BTCUSD,0.0001
2020-10-07 16:00:00+00:00,BTCUSD,0.0001
2020-10-07 08:00:00+00:00,BTCUSD,0.0001
2020-10-07 00:00:00+00:00,BTCUSD,0.0001
2020-10-06 16:00:00+00:00,BTCUSD,0.0001
2020-10-06 08:00:00+00:00,BTCUSD,-3.32e-05
2020-10-06 00:00:00+00:00,BTCUSD,0.0001
2020-10-05 16:00:00+00:00,BTCUSD,0.0001
2020-10-05 08:00:00+00:00,BTCUSD,0.0001
2020-10-05 00:00:00+00:00,BTCUSD,0.0001
2020-10-04 16:00:00+00:00,BTCUSD,-1.655e-05
2020-10-04 08:00:00+00:00,BTCUSD,-2.486e-05
2020-10-04 00:00:00+00:00,BTCUSD,0.0001
2020-10-03 16:00:00+00:00,BTCUSD,0.0001
2020-10-03 08:00:00+00:00,BTCUSD,0.0001
2020-10-03 00:00:00+00:00,BTCUSD,0.0001
2020-10-02 16:00:00+00:00,BTCUSD,0.0001
2020-10-02 08:00:00+00:00,BTCUSD,0.0001
2020-10-02 00:00:00+00:00,BTCUSD,0.0001
2020-10-01 16:00:00+00:00,BTCUSD,0.0001
2020-10-01 08:00:00+00:00,BTCUSD,7.798e-05
2020-10-01 00:00:00+00:00,BTCUSD,0.0001
2020-09-30 16:00:00+00:00,BTCUSD,0.0001
2020-09-30 08:00:00+00:00,BTCUSD,0.0001
2020-09-30 00:00:00+00:00,BTCUSD,8.601e-05
2020-09-29 16:00:00+00:00,BTCUSD,0.0001
2020-09-29 08:00:00+00:00,BTCUSD,0.0001
2020-09-29 00:00:00+00:00,BTCUSD,0.0001
2020-09-28 16:00:00+00:00,BTCUSD,0.0001
2020-09-28 08:00:00+00:00,BTCUSD,0.0001
2020-09-28 00:00:00+00:00,BTCUSD,0.0001
2020-09-27 16:00:00+00:00,BTCUSD,0.0001
2020-09-27 08:00:00+00:00,BTCUSD,0.0001
2020-09-27 00:00:00+00:00,BTCUSD,0.0001
2020-09-26 16:00:00+00:00,BTCUSD,0.0001
2020-09-26 08:00:00+00:00,BTCUSD,6.524e-05
2020-09-26 00:00:00+00:00,BTCUSD,0.0001
2020-09-25 16:00:00+00:00,BTCUSD,0.0001
2020-09-25 08:00:00+00:00,BTCUSD,0.0001
2020-09-25 00:00:00+00:00,BTCUSD,0.0001
2020-09-24 16:00:00+00:00,BTCUSD,9.09e-05
2020-09-24 08:00:00+00:00,BTCUSD,7.297e-05
2020-09-24 00:00:00+00:00,BTCUSD,-7.711e-05
2020-09-23 16:00:00+00:00,BTCUSD,2.673e-05
2020-09-23 08:00:00+00:00,BTCUSD,-0.00016251
2020-09-23 00:00:00+00:00,BTCUSD,-3.305e-05
2020-09-22 16:00:00+00:00,BTCUSD,4.566e-05
2020-09-22 08:00:00+00:00,BTCUSD,-9.569e-05
2020-09-22 00:00:00+00:00,BTCUSD,0.0001
2020-09-21 16:00:00+00:00,BTCUSD,0.0001
2020-09-21 08:00:00+00:00,BTCUSD,-5.061e-05
2020-09-21 00:00:00+00:00,BTCUSD,9.891e-05
2020-09-20 16:00:00+00:00,BTCUSD,9.293e-05
2020-09-20 08:00:00+00:00,BTCUSD,0.0001
2020-09-20 00:00:00+00:00,BTCUSD,0.0001
2020-09-19 16:00:00+00:00,BTCUSD,6.44e-05
2020-09-19 08:00:00+00:00,BTCUSD,-2.324e-05
2020-09-19 00:00:00+00:00,BTCUSD,0.0001
2020-09-18 16:00:00+00:00,BTCUSD,0.0001
2020-09-18 08:00:00+00:00,BTCUSD,-8.106e-05
2020-09-18 00:00:00+00:00,BTCUSD,0.0001
2020-09-17 16:00:00+00:00,BTCUSD,0.0001
2020-09-17 08:00:00+00:00,BTCUSD,0.0001
2020-09-17 00:00:00+00:00,BTCUSD,0.0001
2020-09-16 16:00:00+00:00,BTCUSD,-4.56e-05
2020-09-16 08:00:00+00:00,BTCUSD,4.28e-06
2020-09-16 00:00:00+00:00,BTCUSD,-1.884e-05
2020-09-15 16:00:00+00:00,BTCUSD,0.0001
2020-09-15 08:00:00+00:00,BTCUSD,6.362e-05
2020-09-15 00:00:00+00:00,BTCUSD,-6.072e-05
2020-09-14 16:00:00+00:00,BTCUSD,-0.00021853
2020-09-14 08:00:00+00:00,BTCUSD,-0.00024242
2020-09-14 00:00:00+00:00,BTCUSD,0.0001
2020-09-13 16:00:00+00:00,BTCUSD,0.0001
2020-09-13 08:00:00+00:00,BTCUSD,0.0001
2020-09-13 00:00:00+00:00,BTCUSD,0.0001
2020-09-12 16:00:00+00:00,BTCUSD,0.0001
2020-09-12 08:00:00+00:00,BTCUSD,0.0001
2020-09-12 00:00:00+00:00,BTCUSD,0.0001
2020-09-11 16:00:00+00:00,BTCUSD,0.0001
2020-09-11 08:00:00+00:00,BTCUSD,0.0001
2020-09-11 00:00:00+00:00,BTCUSD,1.33e-06
2020-09-10 16:00:00+00:00,BTCUSD,0.0001
2020-09-10 08:00:00+00:00,BTCUSD,0.0001
2020-09-10 00:00:00+00:00,BTCUSD,0.0001
2020-09-09 16:00:00+00:00,BTCUSD,0.0001
2020-09-09 08:00:00+00:00,BTCUSD,0.0001
2020-09-09 00:00:00+00:00,BTCUSD,0.0001
2020-09-08 16:00:00+00:00,BTCUSD,0.0001
2020-09-08 08:00:00+00:00,BTCUSD,0.0001
2020-09-08 00:00:00+00:00,BTCUSD,0.0001
2020-09-07 16:00:00+00:00,BTCUSD,0.0001
2020-09-07 08:00:00+00:00,BTCUSD,4.727e-05
2020-09-07 00:00:00+00:00,BTCUSD,0.0001
2020-09-06 16:00:00+00:00,BTCUSD,0.0001
2020-09-06 08:00:00+00:00,BTCUSD,7.868e-05
2020-09-06 00:00:00+00:00,BTCUSD,0.0001
2020-09-05 16:00:00+00:00,BTCUSD,0.0001
2020-09-05 08:00:00+00:00,BTCUSD,5.138e-05
2020-09-05 00:00:00+00:00,BTCUSD,8.643e-05
2020-09-04 16:00:00+00:00,BTCUSD,-0.00011878
2020-09-04 08:00:00+00:00,BTCUSD,-0.00013213
2020-09-04 00:00:00+00:00,BTCUSD,0.0001
2020-09-03 16:00:00+00:00,BTCUSD,0.0001
2020-09-03 08:00:00+00:00,BTCUSD,0.0001
2020-09-03 00:00:00+00:00,BTCUSD,0.0001
2020-09-02 16:00:00+00:00,BTCUSD,0.00076149
2020-09-02 08:00:00+00:00,BTCUSD,0.00030417
2020-09-02 00:00:00+00:00,BTCUSD,0.00029049
2020-09-01 16:00:00+00:00,BTCUSD,0.00012108
2020-09-01 08:00:00+00:00,BTCUSD,0.0001
2020-09-01 00:00:00+00:00,BTCUSD,0.0001
2020-08-31 16:00:00+00:00,BTCUSD,0.0001
2020-08-31 08:00:00+00:00,BTCUSD,0.0001
2020-08-31 00:00:00+00:00,BTCUSD,0.0001
2020-08-30 16:00:00+00:00,BTCUSD,0.0001
2020-08-30 08:00:00+00:00,BTCUSD,0.0001
2020-08-30 00:00:00+00:00,BTCUSD,0.0001
2020-08-29 16:00:00+00:00,BTCUSD,0.0001
2020-08-29 08:00:00+00:00,BTCUSD,0.0001
2020-08-29 00:00:00+00:00,BTCUSD,0.0001
2020-08-28 16:00:00+00:00,BTCUSD,0.0001
2020-08-28 08:00:00+00:00,BTCUSD,0.0001
2020-08-28 00:00:00+00:00,BTCUSD,0.0001
2020-08-27 16:00:00+00:00,BTCUSD,0.0001
2020-08-27 08:00:00+00:00,BTCUSD,0.0001
2020-08-27 00:00:00+00:00,BTCUSD,0.0001
2020-08-26 16:00:00+00:00,BTCUSD,0.0001
2020-08-26 08:00:00+00:00,BTCUSD,0.0001
2020-08-26 00:00:00+00:00,BTCUSD,0.0001
2020-08-25 16:00:00+00:00,BTCUSD,0.0001
2020-08-25 08:00:00+00:00,BTCUSD,0.0001
2020-08-25 00:00:00+00:00,BTCUSD,0.0001
2020-08-24 16:00:00+00:00,BTCUSD,0.0001
2020-08-24 08:00:00+00:00,BTCUSD,0.0001
2020-08-24 00:00:00+00:00,BTCUSD,0.0001
2020-08-23 16:00:00+00:00,BTCUSD,0.0001
2020-08-23 08:00:00+00:00,BTCUSD,0.0001
2020-08-23 00:00:00+00:00,BTCUSD,0.0001
2020-08-22 16:00:00+00:00,BTCUSD,0.0001
2020-08-22 08:00:00+00:00,BTCUSD,0.00014871
2020-08-22 00:00:00+00:00,BTCUSD,0.0001
2020-08-21 16:00:00+00:00,BTCUSD,0.0001
2020-08-21 08:00:00+00:00,BTCUSD,0.0001
2020-08-21 00:00:00+00:00,BTCUSD,0.0001
2020-08-20 16:00:00+00:00,BTCUSD,0.0001
2020-08-20 08:00:00+00:00,BTCUSD,0.0001
2020-08-20 00:00:00+00:00,BTCUSD,0.0001
2020-08-19 16:00:00+00:00,BTCUSD,0.00010498
2020-08-19 08:00:00+00:00,BTCUSD,0.0001
2020-08-19 00:00:00+00:00,BTCUSD,0.00031066
2020-08-18 16:00:00+00:00,BTCUSD,0.00047539
2020-08-18 08:00:00+00:00,BTCUSD,0.00052816
2020-08-18 00:00:00+00:00,BTCUSD,0.00030109
2020-08-17 16:00:00+00:00,BTCUSD,0.00015737
2020-08-17 08:00:00+00:00,BTCUSD,0.00014115
2020-08-17 00:00:00+00:00,BTCUSD,0.00030035
2020-08-16 16:00:00+00:00,BTCUSD,0.00012093
2020-08-16 08:00:00+00:00,BTCUSD,0.00016729
2020-08-16 00:00:00+00:00,BTCUSD,0.00025821
2020-08-15 16:00:00+00:00,BTCUSD,0.00027769
2020-08-15 08:00:00+00:00,BTCUSD,0.0001
2020-08-15 00:00:00+00:00,BTCUSD,0.00035868
2020-08-14 16:00:00+00:00,BTCUSD,0.00020362
2020-08-14 08:00:00+00:00,BTCUSD,0.0001
2020-08-14 00:00:00+00:00,BTCUSD,0.0001
2020-08-13 16:00:00+00:00,BTCUSD,0.0001
2020-08-13 08:00:00+00:00,BTCUSD,0.0001
2020-08-13 00:00:00+00:00,BTCUSD,0.0001
2020-08-12 16:00:00+00:00,BTCUSD,0.0001
2020-08-12 08:00:00+00:00,BTCUSD,0.0001
2020-08-12 00:00:00+00:00,BTCUSD,0.00012165
2020-08-11 16:00:00+00:00,BTCUSD,0.0001
2020-08-11 08:00:00+00:00,BTCUSD,0.0001
2020-08-11 00:00:00+00:00,BTCUSD,0.00016255
2020-08-10 16:00:00+00:00,BTCUSD,0.00044748
2020-08-10 08:00:00+00:00,BTCUSD,0.0001
2020-08-10 00:00:00+00:00,BTCUSD,0.0001
2020-08-09 16:00:00+00:00,BTCUSD,0.0001
2020-08-09 08:00:00+00:00,BTCUSD,0.0001
