timestamp,fear_greed_value,fear_greed_classification,exchange_volume_btc,perp_funding_rate_btc,m2_supply,m2_supply_month_pct_change,gld_etf_price_gold,futures_price_gold,price_btc,dxy_usd_index
6/27/21,22,Extreme Fear,96613.24421,-0.000243543,20482.4,0.20988771740992895,166.58333333333334,1778.5999755859375,34649.64453,91.85
6/28/21,25,Extreme Fear,82222.26782,7.875333333333334e-05,20482.4,0.20988771740992895,166.5800018310547,1779.5999755859375,34434.33594,91.89
6/29/21,25,Extreme Fear,90788.79622,9.349333333333333e-05,20482.4,0.20988771740992895,164.8300018310547,1762.800048828125,35867.77734,92.05
6/30/21,28,Fear,77152.19763,8.239e-05,20482.4,0.20988771740992895,165.6300048828125,1770.800048828125,35040.83594,92.44
7/1/21,28,Fear,71708.26611,1.894666666666667e-05,20633.4,0.737218295,166.1999969482422,1775.9000244140625,33572.11719,92.6
7/2/21,21,Extreme Fear,56172.18138,3.725333333333333e-05,20633.4,0.737218295,167.2899932861328,1782.5999755859375,33897.04688,92.23
7/3/21,24,Extreme Fear,43044.57864,2.816666666666667e-05,20633.4,0.737218295,167.49749374389648,1785.3249816894531,34668.54688,92.23
7/4/21,27,Fear,43703.47579,7.381666666666667e-05,20633.4,0.737218295,167.70499420166016,1788.0499877929688,35287.78125,92.23
7/5/21,29,Fear,64123.87425,-3.62E-05,20633.4,0.737218295,167.91249465942383,1790.7749938964844,33746.00391,92.21
7/6/21,20,Extreme Fear,58210.59635,1.383e-05,20633.4,0.737218295,168.1199951171875,1793.5,34235.19531,92.55
7/7/21,28,Fear,53807.52168,3.525e-05,20633.4,0.737218295,168.75999450683594,1801.5,33855.32813,92.64
7/8/21,20,Extreme Fear,70136.48032,-8.87E-05,20633.4,0.737218295,168.64999389648438,1799.5999755859375,32877.37109,92.42
7/9/21,20,Extreme Fear,47153.9399,8.163e-05,20633.4,0.737218295,169.2100067138672,1810,33798.01172,92.13
7/10/21,20,Extreme Fear,34761.17547,0.0001,20633.4,0.737218295,169.14000447591147,1808.5,33520.51953,92.13
7/11/21,20,Extreme Fear,31572.64745,7.718333333333334e-05,20633.4,0.737218295,169.07000223795572,1807,34240.1875,92.13
7/12/21,25,Extreme Fear,48181.40376,9.592333333333334e-05,20633.4,0.737218295,169,1805.5,33155.84766,92.26
7/13/21,20,Extreme Fear,41126.36101,-6.62E-05,20633.4,0.737218295,169.22000122070312,1809.4000244140625,32702.02539,92.75
7/14/21,21,Extreme Fear,46777.82348,-6.84E-05,20633.4,0.737218295,171.0399932861328,1824.300048828125,32822.34766,92.41
7/15/21,20,Extreme Fear,51639.57635,-1.04E-05,20633.4,0.737218295,171.07000732421875,1828.4000244140625,31780.73047,92.62
7/16/21,22,Extreme Fear,48499.86415,3.0913333333333334e-05,20633.4,0.737218295,169.41000366210938,1814.5,31421.53906,92.69
7/17/21,15,Extreme Fear,34012.24213,-7.90E-05,20633.4,0.737218295,169.47666931152344,1812.566650390625,31533.06836,92.69
7/18/21,19,Extreme Fear,35923.71619,2.2243333333333334e-05,20633.4,0.737218295,169.5433349609375,1810.633301,31796.81055,92.69
7/19/21,24,Extreme Fear,47340.4685,-3.08E-06,20633.4,0.737218295,169.61000061035156,1808.699951171875,30817.83203,92.89
7/20/21,19,Extreme Fear,61034.04902,-0.000197713,20633.4,0.737218295,169.38999938964844,1810.9000244140625,29807.34766,92.97
7/21/21,10,Extreme Fear,82796.26513,-8.81E-05,20633.4,0.737218295,168.75999450683594,1802.9000244140625,32110.69336,92.75
7/22/21,21,Extreme Fear,46148.09243,3.3320000000000006e-05,20633.4,0.737218295,169.08999633789062,1805,32313.10547,92.82
7/23/21,23,Extreme Fear,50112.86363,5.463333333333333e-05,20633.4,0.737218295,168.55999755859375,1801.4000244140625,33581.55078,92.91
7/24/21,22,Extreme Fear,47977.55014,-0.000168863,20633.4,0.737218295,168.42666625976562,1800.5,34292.44531,92.91
7/25/21,27,Fear,47852.92831,-7.13E-05,20633.4,0.737218295,168.2933349609375,1799.5999755859375,35350.1875,92.91
7/26/21,26,Fear,152452.5127,1.2993333333333337e-05,20633.4,0.737218295,168.16000366210938,1798.699951171875,37337.53516,92.65
7/27/21,32,Fear,88397.26702,8.266666666666667e-07,20633.4,0.737218295,168.44000244140625,1799.5,39406.94141,92.43
7/28/21,50,Neutral,101344.5284,0.0001,20633.4,0.737218295,169.2899932861328,1799.5,39995.90625,92.32
7/29/21,50,Neutral,53998.43928,0.0001,20633.4,0.737218295,171.1699981689453,1831.199951171875,40008.42188,91.86
7/30/21,53,Neutral,73602.78481,4.2736666666666674e-05,20633.4,0.737218295,169.82000732421875,1812.5999755859375,42235.54688,92.17
7/31/21,60,Greed,44849.79101,0.0001,20633.4,0.737218295,169.75000508626303,1814.4333089192708,41626.19531,92.17
8/1/21,60,Greed,53953.18633,7.080666666666667e-05,20844.4,1.0226138203107693,169.68000284830728,1816.2666422526042,39974.89453,92.17
8/2/21,48,Neutral,50837.35195,-4.11E-05,20844.4,1.0226138203107693,169.61000061035156,1818.0999755859375,39201.94531,92.05
8/3/21,48,Neutral,57117.43585,7.070666666666667e-05,20844.4,1.0226138203107693,169.49000549316406,1810.0999755859375,38152.98047,92.08
8/4/21,42,Fear,52329.35243,7.938666666666667e-05,20844.4,1.0226138203107693,169.52999877929688,1810.5,39747.50391,92.27
8/5/21,50,Neutral,84343.75562,7.563333333333333e-05,20844.4,1.0226138203107693,168.86000061035156,1805.0999755859375,40869.55469,92.24
8/6/21,52,Neutral,75753.94135,0.0001,20844.4,1.0226138203107693,164.63999938964844,1760,42816.5,92.8
8/7/21,69,Greed,73396.74081,0.0001,20844.4,1.0226138203107693,163.66666666666666,1747.8000081380208,44555.80078,92.8
8/8/21,74,Greed,69329.0927,0.0001,20844.4,1.0226138203107693,162.6933339436849,1735.6000162760417,43798.11719,92.8
8/9/21,65,Greed,74587.88485,0.0001,20844.4,1.0226138203107693,161.72000122070312,1723.4000244140625,46365.40234,92.94
8/10/21,71,Greed,53814.64342,0.0001,20844.4,1.0226138203107693,161.77000427246094,1728.800048828125,45585.03125,93.06
8/11/21,70,Greed,52734.90198,0.0001,20844.4,1.0226138203107693,164,1750.4000244140625,45593.63672,92.92
8/12/21,70,Greed,55266.10878,3.984666666666667e-05,20844.4,1.0226138203107693,164.0399932861328,1749,44428.28906,93.04
8/13/21,70,Greed,48239.37043,8.364333333333333e-05,20844.4,1.0226138203107693,166.38999938964844,1775.199951171875,47793.32031,92.52
8/14/21,76,Extreme Greed,46114.35902,1.847666666666667e-05,20844.4,1.0226138203107693,166.66666666666666,1779.0999755859375,47096.94531,92.52
8/15/21,71,Greed,42110.71133,6.105333333333333e-05,20844.4,1.0226138203107693,166.9433339436849,1783,47047.00391,92.52
8/16/21,72,Greed,52480.57401,0.0001,20844.4,1.0226138203107693,167.22000122070312,1786.9000244140625,46004.48438,92.63
8/17/21,72,Greed,57039.34163,0.0001,20844.4,1.0226138203107693,166.97000122070312,1785,44695.35938,93.13
8/18/21,73,Greed,54099.41599,8.747000000000001e-05,20844.4,1.0226138203107693,167.10000610351562,1781.5999755859375,44801.1875,93.14
8/19/21,70,Greed,53411.75392,0.0001,20844.4,1.0226138203107693,166.61000061035156,1780.199951171875,46717.57813,93.57
8/20/21,70,Greed,56850.35223,0.0001,20844.4,1.0226138203107693,166.6999969482422,1781,49339.17578,93.5
8/21/21,78,Extreme Greed,46745.13658,0.0001,20844.4,1.0226138203107693,167.3766632080078,1788.3999837239583,48905.49219,93.5
8/22/21,76,Extreme Greed,37007.8878,0.0001,20844.4,1.0226138203107693,168.05332946777344,1795.7999674479167,49321.65234,93.5
8/23/21,79,Extreme Greed,52462.54195,0.0001,20844.4,1.0226138203107693,168.72999572753906,1803.199951171875,49546.14844,92.96
8/24/21,79,Extreme Greed,51014.59475,0.0001,20844.4,1.0226138203107693,168.64999389648438,1805.5999755859375,47706.11719,92.89
8/25/21,73,Greed,44655.83034,0.0001,20844.4,1.0226138203107693,167.47999572753906,1788.199951171875,48960.78906,92.82
8/26/21,75,Greed,49371.27777,9.665666666666667e-05,20844.4,1.0226138203107693,167.6699981689453,1792.199951171875,46942.21875,93.06
8/27/21,71,Greed,42068.10497,9.769e-05,20844.4,1.0226138203107693,170.19000244140625,1816.5999755859375,49058.66797,92.69
8/28/21,78,Extreme Greed,26681.06379,0.0001,20844.4,1.0226138203107693,169.91000366210938,1814.066650390625,48902.40234,92.69
8/29/21,72,Greed,32652.28347,0.0001,20844.4,1.0226138203107693,169.6300048828125,1811.5333251953125,48829.83203,92.69
8/30/21,73,Greed,40288.35083,0.0001,20844.4,1.0226138203107693,169.35000610351562,1809,47054.98438,92.65
8/31/21,73,Greed,48645.52737,0.0001,20844.4,1.0226138203107693,169.69000244140625,1815,47166.6875,92.63
9/1/21,71,Greed,49904.65528,0.0001,20973.8,0.6207902362264983,169.6999969482422,1813.0999755859375,48847.02734,92.45
9/2/21,74,Greed,54410.77054,0.000187293,20973.8,0.6207902362264983,169.25,1808.699951171875,49327.72266,92.22
9/3/21,74,Greed,59025.64416,0.000147287,20973.8,0.6207902362264983,171.05999755859375,1830.9000244140625,50025.375,92.04
9/4/21,72,Greed,34664.65959,0.00013817,20973.8,0.6207902362264983,170.2224998474121,1822.1500244140625,49944.625,92.04
9/5/21,73,Greed,40544.83587,0.0001,20973.8,0.6207902362264983,169.38500213623047,1813.4000244140625,51753.41016,92.04
9/6/21,79,Extreme Greed,49249.66708,0.000235897,20973.8,0.6207902362264983,168.54750442504883,1804.6500244140625,52633.53516,92.04
9/7/21,79,Extreme Greed,123048.8027,0.00020286,20973.8,0.6207902362264983,167.7100067138672,1795.9000244140625,46811.12891,92.51
9/8/21,47,Neutral,65069.3152,6.136333333333332e-05,20973.8,0.6207902362264983,167.2899932861328,1790.699951171875,46091.39063,92.65
9/9/21,45,Fear,50651.66002,1.3883333333333336e-05,20973.8,0.6207902362264983,168.02999877929688,1797.4000244140625,46391.42188,92.48
9/10/21,46,Fear,49048.26618,0.0001,20973.8,0.6207902362264983,167.17999267578125,1789.5999755859375,44883.91016,92.58
9/11/21,31,Fear,30440.4081,0.0001,20973.8,0.6207902362264983,167.36666361490884,1790.3999837239583,45201.45703,92.58
9/12/21,32,Fear,32094.28052,0.0001,20973.8,0.6207902362264983,167.55333455403647,1791.1999918619792,46063.26953,92.58
9/13/21,44,Fear,65429.15056,9.767333333333333e-05,20973.8,0.6207902362264983,167.74000549316406,1792,44963.07422,92.68
9/14/21,30,Fear,44855.85099,0.0001,20973.8,0.6207902362264983,168.82000732421875,1804.699951171875,47092.49219,92.62
9/15/21,49,Neutral,43204.71174,3.507e-05,20973.8,0.6207902362264983,167.8300018310547,1792.4000244140625,48176.34766,92.55
9/16/21,53,Neutral,40725.08895,0.0001,20973.8,0.6207902362264983,164.02999877929688,1754.5999755859375,47783.35938,92.93
9/17/21,48,Neutral,34461.92776,0.0001,20973.8,0.6207902362264983,163.77000427246094,1749.4000244140625,47267.51953,93.19
9/18/21,50,Neutral,30906.47038,7.854e-05,20973.8,0.6207902362264983,164.16000366210938,1753.5333658854167,48278.36328,93.19
9/19/21,53,Neutral,29847.24349,8.124e-05,20973.8,0.6207902362264983,164.5500030517578,1757.6667073567708,47260.21875,93.19
9/20/21,50,Neutral,78003.52444,0.0001,20973.8,0.6207902362264983,164.94000244140625,1761.800048828125,42843.80078,93.28
9/21/21,27,Fear,84534.08049,1.7826666666666667e-05,20973.8,0.6207902362264983,166.0399932861328,1776,40693.67578,93.2
9/22/21,21,Extreme Fear,58349.05542,-7.85E-05,20973.8,0.6207902362264983,165.4199981689453,1776.699951171875,43574.50781,93.46
9/23/21,27,Fear,48699.57655,-3.30E-05,20973.8,0.6207902362264983,163.50999450683594,1747.699951171875,44895.09766,93.03
9/24/21,33,Fear,84113.42629,1.493333333333328e-06,20973.8,0.6207902362264983,163.3000030517578,1749.699951171875,42839.75,93.33
9/25/21,28,Fear,33594.57189,6.339333333333334e-05,20973.8,0.6207902362264983,163.41333516438803,1749.7999674479167,42716.59375,93.33
9/26/21,27,Fear,49879.99765,5.254333333333333e-05,20973.8,0.6207902362264983,163.52666727701822,1749.8999837239583,43208.53906,93.33
9/27/21,26,Fear,39776.84383,0.0001,20973.8,0.6207902362264983,163.63999938964844,1750,42235.73047,93.38
9/28/21,25,Extreme Fear,43372.2624,9.252e-05,20973.8,0.6207902362264983,162.0500030517578,1735.800048828125,41034.54297,93.77
9/29/21,24,Extreme Fear,33511.53487,7.851666666666667e-05,20973.8,0.6207902362264983,161.32000732421875,1721.5,41564.36328,94.34
9/30/21,20,Extreme Fear,46381.22781,2.569666666666667e-05,20973.8,0.6207902362264983,164.22000122070312,1755.300048828125,43790.89453,94.23
10/1/21,27,Fear,66244.87492,9.801666666666667e-05,21153.7,0.857736795,164.58999633789062,1757,48116.94141,94.04
10/2/21,54,Neutral,30508.98131,0.0001,21153.7,0.857736795,164.84666442871094,1760.066650390625,47711.48828,94.04
10/3/21,49,Neutral,30825.05601,0.0001,21153.7,0.857736795,165.10333251953125,1763.133301,48199.95313,94.04
10/4/21,54,Neutral,46796.49372,0.0001,21153.7,0.857736795,165.36000061035156,1766.199951171875,49112.90234,93.78
10/5/21,59,Greed,52125.66793,0.0001,21153.7,0.857736795,164.58999633789062,1759.5999755859375,51514.8125,93.97
10/6/21,68,Greed,79877.54518,0.0001,21153.7,0.857736795,165.02999877929688,1760.5,55361.44922,94.27
10/7/21,76,Extreme Greed,54917.37766,0.0001,21153.7,0.857736795,164.16000366210938,1757.9000244140625,53805.98438,94.22
10/8/21,74,Greed,46160.25785,0.0001,21153.7,0.857736795,164.22999572753906,1756.300048828125,53967.84766,94.07
10/9/21,72,Greed,55177.08013,0.00012506,21153.7,0.857736795,164.1266632080078,1755.7333577473958,54968.22266,94.07
10/10/21,71,Greed,89237.83613,0.00014061,21153.7,0.857736795,164.02333068847656,1755.1666666666667,54771.57813,94.07
10/11/21,71,Greed,52933.16575,0.000139897,21153.7,0.857736795,163.9199981689453,1754.5999755859375,57484.78906,94.32
10/12/21,78,Extreme Greed,53471.2855,0.0001,21153.7,0.857736795,164.66000366210938,1758.300048828125,56041.05859,94.52
10/13/21,70,Greed,55808.44492,0.0001,21153.7,0.857736795,167.58999633789062,1793.699951171875,57401.09766,94.08
10/14/21,70,Greed,43053.33678,0.00026653,21153.7,0.857736795,168,1796.699951171875,57321.52344,93.96
10/15/21,71,Greed,82512.90802,0.000257483,21153.7,0.857736795,165.3300018310547,1767.199951171875,61593.94922,93.94
10/16/21,78,Extreme Greed,35467.88096,0.00041948,21153.7,0.857736795,165.1933339436849,1766.3999837239583,60892.17969,93.94
10/17/21,79,Extreme Greed,39099.24124,0.00029705,21153.7,0.857736795,165.0566660563151,1765.6000162760417,61553.61719,93.94
10/18/21,78,Extreme Greed,51798.44844,0.000294793,21153.7,0.857736795,164.9199981689453,1764.800048828125,62026.07813,93.95
10/19/21,75,Greed,53628.10774,0.000137927,21153.7,0.857736795,165.4499969482422,1769.699951171875,64261.99219,93.73
10/20/21,82,Extreme Greed,51428.93486,0.000337307,21153.7,0.857736795,166.89999389648438,1784.0999755859375,65992.83594,93.56
10/21/21,84,Extreme Greed,68538.64537,0.000568733,21153.7,0.857736795,166.75,1781.199951171875,62210.17188,93.77
10/22/21,75,Greed,52119.35886,0.000122653,21153.7,0.857736795,167.77000427246094,1795.5,60692.26563,93.64
10/23/21,74,Greed,27626.93678,0.000108457,21153.7,0.857736795,168.15666707356772,1799,61393.61719,93.64
10/24/21,73,Greed,31226.57676,0.000152737,21153.7,0.857736795,168.54332987467447,1802.5,60930.83594,93.64
10/25/21,72,Greed,36853.83806,0.000186033,21153.7,0.857736795,168.92999267578125,1806,63039.82422,93.81
10/26/21,76,Extreme Greed,40217.50083,0.000286893,21153.7,0.857736795,167.67999267578125,1792.699951171875,60363.79297,93.95
10/27/21,73,Greed,62124.49016,0.0001,21153.7,0.857736795,168.1199951171875,1797.9000244140625,58482.38672,93.8
10/28/21,66,Greed,61056.35301,0.000105317,21153.7,0.857736795,168.0800018310547,1801.5999755859375,60622.13672,93.35
10/29/21,70,Greed,43973.90414,0.00035937,21153.7,0.857736795,166.64999389648438,1783,62227.96484,94.12
10/30/21,73,Greed,31478.12566,0.00030429,21153.7,0.857736795,166.93999735514322,1787.0333251953125,61888.83203,94.12
10/31/21,74,Greed,39267.63794,0.000179753,21153.7,0.857736795,167.2300008138021,1791.066650390625,61318.95703,94.12
11/1/21,74,Greed,44687.66672,0.00028286,21327.6,0.8220784070871678,167.52000427246094,1795.0999755859375,61004.40625,93.88
11/2/21,73,Greed,46368.2841,0.000289293,21327.6,0.8220784070871678,167.16000366210938,1788.699951171875,63226.40234,94.09
11/3/21,76,Extreme Greed,43336.09049,0.00045204,21327.6,0.8220784070871678,165.77000427246094,1763.5999755859375,62970.04688,93.86
11/4/21,73,Greed,35930.93314,0.0003038,21327.6,0.8220784070871678,167.64999389648438,1793,61452.23047,94.35
11/5/21,73,Greed,31604.48749,0.0001,21327.6,0.8220784070871678,169.83999633789062,1816.4000244140625,61125.67578,94.32
11/6/21,71,Greed,25590.57408,0.0001,21327.6,0.8220784070871678,170.04332987467447,1820.0666910807292,61527.48047,94.32
11/7/21,73,Greed,25515.6883,0.000267917,21327.6,0.8220784070871678,170.24666341145834,1823.7333577473958,63326.98828,94.32
11/8/21,75,Greed,54442.09455,0.000497407,21327.6,0.8220784070871678,170.4499969482422,1827.4000244140625,67566.82813,94.05
11/9/21,84,Extreme Greed,44661.37807,0.00043023,21327.6,0.8220784070871678,171.2899932861328,1830.199951171875,66971.82813,93.96
11/10/21,75,Greed,65171.50405,0.000534387,21327.6,0.8220784070871678,173.14999389648438,1847.5999755859375,64995.23047,94.85
11/11/21,77,Extreme Greed,37237.98058,0.0001,21327.6,0.8220784070871678,174.1199951171875,1863.199951171875,64949.96094,95.18
11/12/21,74,Greed,44490.10816,0.0001,21327.6,0.8220784070871678,174.4499969482422,1867.9000244140625,64155.94141,95.13
11/13/21,72,Greed,22504.97383,0.0001,21327.6,0.8220784070871678,174.35999552408853,1867.3000081380208,64469.52734,95.13
11/14/21,74,Greed,25705.07347,0.0001,21327.6,0.8220784070871678,174.2699940999349,1866.6999918619792,65466.83984,95.13
11/15/21,72,Greed,37829.37124,0.000115987,21327.6,0.8220784070871678,174.17999267578125,1866.0999755859375,63557.87109,95.41
11/16/21,71,Greed,77455.15609,0.0001,21327.6,0.8220784070871678,172.9199981689453,1853.5999755859375,60161.24609,95.92
11/17/21,52,Neutral,46289.38491,0.0001,21327.6,0.8220784070871678,174.5,1869.699951171875,60368.01172,95.83
11/18/21,54,Neutral,62146.99931,0.0001,21327.6,0.8220784070871678,173.94000244140625,1861,56942.13672,95.54
11/19/21,34,Fear,50715.88726,0.0001,21327.6,0.8220784070871678,172.61000061035156,1851.199951171875,58119.57813,96.03
11/20/21,43,Fear,33811.5901,0.0001,21327.6,0.8220784070871678,171.32000223795572,1836.133301,59697.19531,96.03
11/21/21,49,Neutral,31902.22785,0.0001,21327.6,0.8220784070871678,170.0300038655599,1821.066650390625,58730.47656,96.03
11/22/21,50,Neutral,51724.32047,0.0001,21327.6,0.8220784070871678,168.74000549316406,1806,56289.28906,96.55
11/23/21,33,Fear,49917.85017,0.0001,21327.6,0.8220784070871678,167.27999877929688,1783.5,57569.07422,96.49
11/24/21,42,Fear,39612.04964,0.0001,21327.6,0.8220784070871678,167.1199951171875,1784.0999755859375,56280.42578,96.88
11/25/21,32,Fear,42153.51522,0.0001,21327.6,0.8220784070871678,166.98500061035156,1784.7000122070312,57274.67969,96.77
11/26/21,47,Neutral,65927.87066,0.0001,21327.6,0.8220784070871678,166.85000610351562,1785.300048828125,53569.76563,96.09
11/27/21,21,Extreme Fear,29716.99957,0.0001,21327.6,0.8220784070871678,166.7733357747396,1784.300048828125,54815.07813,96.09
11/28/21,27,Fear,36163.7137,0.0001,21327.6,0.8220784070871678,166.69666544596353,1783.300048828125,57248.45703,96.09
11/29/21,33,Fear,40125.28009,0.0001,21327.6,0.8220784070871678,166.6199951171875,1782.300048828125,57806.56641,96.34
11/30/21,40,Fear,49161.05194,0.0001,21327.6,0.8220784070871678,165.5,1773.5999755859375,57005.42578,95.99
12/1/21,34,Fear,44956.63656,0.0001,21507.8,0.844914571,166.16000366210938,1781.5999755859375,57229.82813,96.03
12/2/21,32,Fear,37574.05976,0.0001,21507.8,0.844914571,165.24000549316406,1760.699951171875,56477.81641,96.16
12/3/21,31,Fear,58927.69027,0.0001,21507.8,0.844914571,166.6300048828125,1782,53598.24609,96.12
12/4/21,25,Extreme Fear,114203.3737,-0.000434907,21507.8,0.844914571,166.49333699544272,1780.5,49200.70313,96.12
12/5/21,18,Extreme Fear,45580.82012,7.300000000000001e-06,21507.8,0.844914571,166.3566691080729,1779,49368.84766,96.12
12/6/21,16,Extreme Fear,58571.21575,3.345e-05,21507.8,0.844914571,166.22000122070312,1777.5,50582.625,96.33
12/7/21,25,Extreme Fear,38253.46877,1.2123333333333333e-05,21507.8,0.844914571,166.80999755859375,1782.5999755859375,50700.08594,96.37
12/8/21,28,Fear,38425.92466,0.0001,21507.8,0.844914571,166.89999389648438,1783.4000244140625,50504.79688,95.89
12/9/21,29,Fear,37692.68665,0.0001,21507.8,0.844914571,165.8800048828125,1774.5999755859375,47672.12109,96.27
12/10/21,24,Extreme Fear,44233.57391,0.0001,21507.8,0.844914571,166.5800018310547,1782.9000244140625,47243.30469,96.1
12/11/21,16,Extreme Fear,28889.19358,0.0001,21507.8,0.844914571,166.72000122070312,1784.0333658854167,49362.50781,96.1
12/12/21,27,Fear,26017.93421,8.310000000000001e-05,21507.8,0.844914571,166.86000061035156,1785.1667073567708,50098.33594,96.1
12/13/21,28,Fear,50869.52093,6.369333333333334e-05,21507.8,0.844914571,167,1786.300048828125,46737.48047,96.32
12/14/21,21,Extreme Fear,39955.98445,2.5856666666666662e-05,21507.8,0.844914571,165.44000244140625,1770.4000244140625,46612.63281,96.57
12/15/21,28,Fear,51629.181,0.0001,21507.8,0.844914571,166.14999389648438,1762.5999755859375,48896.72266,96.51
12/16/21,29,Fear,31949.86739,0.0001,21507.8,0.844914571,168.16000366210938,1796.5999755859375,47665.42578,96.04
12/17/21,23,Extreme Fear,43104.4887,6.855333333333334e-05,21507.8,0.844914571,167.8000030517578,1803.800048828125,46202.14453,96.57
12/18/21,24,Extreme Fear,25020.05271,9.191666666666667e-05,21507.8,0.844914571,167.5633341471354,1800.433349609375,46848.77734,96.57
12/19/21,29,Fear,29305.70665,0.0001,21507.8,0.844914571,167.32666524251303,1797.066650390625,46707.01563,96.57
12/20/21,25,Extreme Fear,35848.50609,0.0001,21507.8,0.844914571,167.08999633789062,1793.699951171875,46880.27734,96.55
12/21/21,27,Fear,37713.92924,0.0001,21507.8,0.844914571,167.02000427246094,1787.9000244140625,48936.61328,96.49
12/22/21,45,Fear,27004.2022,0.0001,21507.8,0.844914571,168.58999633789062,1801.5999755859375,48628.51172,96.08
12/23/21,34,Fear,35192.54046,0.0001,21507.8,0.844914571,168.97000122070312,1811.199951171875,50784.53906,96.02
12/24/21,41,Fear,31684.84269,9.667999999999999e-05,21507.8,0.844914571,169.06999969482422,1810.4249572753906,50822.19531,96.02
12/25/21,39,Fear,19135.51613,0.0001,21507.8,0.844914571,169.1699981689453,1809.6499633789062,50429.85938,96.02
12/26/21,37,Fear,22569.88914,8.604000000000001e-05,21507.8,0.844914571,169.2699966430664,1808.8749694824219,50809.51563,96.02
12/27/21,40,Fear,28792.21566,0.0001,21507.8,0.844914571,169.3699951171875,1808.0999755859375,50640.41797,96.09
12/28/21,41,Fear,45853.33924,7.315e-05,21507.8,0.844914571,168.63999938964844,1810.199951171875,47588.85547,96.2
12/29/21,27,Fear,39498.87,7.181333333333333e-05,21507.8,0.844914571,168.58999633789062,1805.0999755859375,46444.71094,95.93
12/30/21,22,Extreme Fear,30352.29569,6.137e-05,21507.8,0.844914571,169.8000030517578,1812.699951171875,47178.125,95.97
12/31/21,28,Fear,34937.99796,0.0001,21507.8,0.844914571,170.9600067138672,1827.5,46306.44531,95.97
1/1/22,21,Extreme Fear,19604.46325,8.057333333333334e-05,21566.1,0.27106445103637355,170.08333841959634,1818.1333414713542,47686.8125,95.97
1/2/22,29,Fear,18340.4604,9.075666666666668e-05,21566.1,0.27106445103637355,169.20667012532553,1808.7666829427083,47345.21875,95.97
1/3/22,29,Fear,27662.0771,6.887666666666668e-05,21566.1,0.27106445103637355,168.3300018310547,1799.4000244140625,46458.11719,96.21
1/4/22,23,Extreme Fear,35491.4136,5.378e-05,21566.1,0.27106445103637355,169.57000732421875,1814,45897.57422,96.26
1/5/22,24,Extreme Fear,51784.11857,0.0001,21566.1,0.27106445103637355,169.05999755859375,1824.5999755859375,43569.00391,96.17
1/6/22,15,Extreme Fear,38880.37305,8.189666666666667e-05,21566.1,0.27106445103637355,166.99000549316406,1788.699951171875,43160.92969,96.32
1/7/22,18,Extreme Fear,54836.50818,9.959333333333334e-05,21566.1,0.27106445103637355,167.75,1797,41557.90234,95.72
1/8/22,10,Extreme Fear,32952.73111,7.507e-05,21566.1,0.27106445103637355,167.9199981689453,1797.4666748046875,41733.94141,95.72
1/9/22,23,Extreme Fear,22724.39426,7.315333333333334e-05,21566.1,0.27106445103637355,168.08999633789062,1797.933349609375,41911.60156,95.72
1/10/22,23,Extreme Fear,50729.17019,-1.93E-05,21566.1,0.27106445103637355,168.25999450683594,1798.4000244140625,41821.26172,95.99
1/11/22,21,Extreme Fear,37296.43729,4.294e-05,21566.1,0.27106445103637355,170.2899932861328,1818.5999755859375,42735.85547,95.62
1/12/22,22,Extreme Fear,33943.2928,-7.23E-05,21566.1,0.27106445103637355,170.74000549316406,1827.199951171875,43949.10156,94.92
1/13/22,21,Extreme Fear,34910.87762,-7.07E-05,21566.1,0.27106445103637355,170.16000366210938,1821.199951171875,42591.57031,94.79
1/14/22,21,Extreme Fear,32640.88292,3.4099999999999983e-06,21566.1,0.27106445103637355,169.6699981689453,1816.5,43099.69922,95.17
1/15/22,23,Extreme Fear,21936.05616,4.761666666666667e-05,21566.1,0.27106445103637355,169.5999984741211,1815.4500122070312,43177.39844,95.17
1/16/22,21,Extreme Fear,20602.35271,3.932333333333334e-05,21566.1,0.27106445103637355,169.52999877929688,1814.4000244140625,43113.87891,95.17
1/17/22,22,Extreme Fear,27562.08613,4.975000000000001e-05,21566.1,0.27106445103637355,169.45999908447266,1813.3500366210938,42250.55078,95.26
1/18/22,24,Extreme Fear,29324.08257,9.224e-05,21566.1,0.27106445103637355,169.38999938964844,1812.300048828125,42375.63281,95.73
1/19/22,24,Extreme Fear,31685.72159,9.795000000000001e-05,21566.1,0.27106445103637355,172.0800018310547,1843.0999755859375,41744.32813,95.51
1/20/22,24,Extreme Fear,42330.33953,9.546666666666668e-05,21566.1,0.27106445103637355,171.64999389648438,1842.5,40680.41797,95.74
1/21/22,19,Extreme Fear,88860.892,2.2056666666666672e-05,21566.1,0.27106445103637355,171.08999633789062,1831.800048828125,36457.31641,95.64
1/22/22,13,Extreme Fear,90471.33896,1.855333333333333e-05,21566.1,0.27106445103637355,171.40333048502603,1835.1000162760417,35030.25,95.64
1/23/22,11,Extreme Fear,44279.52354,-1.86E-05,21566.1,0.27106445103637355,171.71666463216147,1838.3999837239583,36276.80469,95.64
1/24/22,13,Extreme Fear,91904.75321,1.2700000000000002e-05,21566.1,0.27106445103637355,172.02999877929688,1841.699951171875,36654.32813,95.92
1/25/22,12,Extreme Fear,49232.40183,-3.73E-05,21566.1,0.27106445103637355,172.5800018310547,1852.699951171875,36954.00391,95.95
